Date,Open,High,Low,Close,Volume
2018-05-09,10693.349609,10766.250000,10689.849609,10741.700195,215400
2018-05-10,10779.650391,10785.549805,10705.000000,10716.549805,192100
2018-05-11,10741.950195,10812.049805,10724.450195,10806.500000,203100
2018-05-14,10815.150391,10834.849609,10774.750000,10806.599609,171400
2018-05-15,10812.599609,10929.200195,10781.400391,10801.849609,254300
2018-05-16,10751.950195,10790.450195,10699.700195,10741.099609,231100
2018-05-17,10775.599609,10777.250000,10664.500000,10682.700195,214100
2018-05-18,10671.849609,10674.950195,10589.099609,10596.400391,223000
2018-05-21,10616.700195,10621.700195,10505.799805,10516.700195,0
2018-05-22,10518.450195,10558.599609,10490.549805,10536.700195,241700
2018-05-23,10521.099609,10533.549805,10417.799805,10430.349609,290900
2018-05-24,10464.849609,10535.150391,10419.799805,10513.849609,297600
2018-05-25,10533.049805,10628.049805,10524.000000,10605.150391,260800
2018-05-28,10648.349609,10709.799805,10640.549805,10688.650391,232600
2018-05-29,10689.400391,10717.250000,10616.099609,10633.299805,225800
2018-05-30,10579.000000,10648.700195,10558.450195,10614.349609,238700
2018-05-31,10670.099609,10763.799805,10620.400391,10736.150391,610300
2018-06-01,10738.450195,10764.750000,10681.500000,10696.200195,220600
2018-06-04,10765.950195,10770.299805,10618.349609,10628.500000,203800
2018-06-05,10630.700195,10633.150391,10550.900391,10593.150391,167700
2018-06-06,10603.450195,10698.349609,10587.500000,10684.650391,189900
2018-06-07,10722.599609,10818.000000,10722.599609,10768.349609,220900
2018-06-08,10736.400391,10779.450195,10709.049805,10767.650391,209400
2018-06-11,10781.849609,10850.549805,10777.049805,10786.950195,211400
2018-06-12,10816.150391,10856.549805,10789.400391,10842.849609,198300
2018-06-13,10887.500000,10893.250000,10842.650391,10856.700195,213400
2018-06-14,10832.900391,10833.700195,10773.549805,10808.049805,184300
2018-06-15,10808.650391,10834.000000,10755.400391,10817.700195,305400
2018-06-18,10830.200195,10830.200195,10787.349609,10799.849609,196600
2018-06-19,10789.450195,10789.450195,10701.200195,10710.450195,224500
2018-06-20,10734.650391,10781.799805,10724.049805,10772.049805,193500
2018-06-21,10808.450195,10809.599609,10725.900391,10741.099609,223600
2018-06-22,10742.700195,10837.000000,10710.450195,10821.849609,229800
2018-06-25,10822.900391,10831.049805,10753.049805,10762.450195,229600
2018-06-26,10742.700195,10805.250000,10732.549805,10769.150391,220000
2018-06-27,10785.500000,10785.500000,10652.400391,10671.400391,246000
2018-06-28,10660.799805,10674.200195,10557.700195,10589.099609,352300
2018-06-29,10612.849609,10723.049805,10612.349609,10714.299805,242800
2018-07-02,10732.349609,10736.150391,10604.650391,10657.299805,295400
2018-07-03,10668.599609,10713.299805,10630.250000,10699.900391,202100
2018-07-04,10715.000000,10777.150391,10677.750000,10769.900391,173900
2018-07-05,10786.049805,10786.049805,10726.250000,10749.750000,220500
2018-07-06,10744.150391,10816.349609,10735.049805,10772.650391,0
2018-07-09,10838.299805,10860.349609,10807.150391,10852.900391,183600
2018-07-10,10902.750000,10956.900391,10876.650391,10947.250000,197000
2018-07-11,10956.400391,10976.650391,10923.000000,10948.299805,222300
2018-07-12,11006.950195,11078.299805,10999.650391,11023.200195,248300
2018-07-13,11056.900391,11071.349609,10999.750000,11018.900391,0
2018-07-16,11018.950195,11019.500000,10926.250000,10936.849609,210500
2018-07-17,10939.650391,11018.500000,10925.599609,11008.049805,210600
2018-07-18,11060.200195,11076.200195,10956.299805,10980.450195,225500
2018-07-19,10999.500000,11006.500000,10935.450195,10957.099609,215400
2018-07-20,10963.500000,11030.250000,10946.200195,11010.200195,187300
2018-07-23,11019.849609,11093.400391,11010.950195,11084.750000,229100
2018-07-24,11109.000000,11143.400391,11092.500000,11134.299805,205800
2018-07-25,11148.400391,11157.150391,11113.250000,11132.000000,205900
2018-07-26,11132.950195,11185.849609,11125.700195,11167.299805,365400
2018-07-27,11232.750000,11283.400391,11210.250000,11278.349609,314600
2018-07-30,11296.650391,11328.099609,11261.450195,11319.549805,278800
2018-07-31,11311.049805,11366.000000,11267.750000,11356.500000,256500
2018-08-01,11359.799805,11390.549805,11313.549805,11346.200195,269700
2018-08-02,11328.900391,11328.900391,11234.950195,11244.700195,210000
2018-08-03,11297.799805,11368.000000,11294.549805,11360.799805,218300
2018-08-06,11401.500000,11427.650391,11370.599609,11387.099609,203700
2018-08-07,11423.150391,11428.950195,11359.700195,11389.450195,226400
2018-08-08,11412.500000,11459.950195,11379.299805,11450.000000,210500
2018-08-09,11493.250000,11495.200195,11454.099609,11470.700195,302200
2018-08-10,11474.950195,11478.750000,11419.650391,11429.500000,0
2018-08-13,11369.599609,11406.299805,11340.299805,11355.750000,246900
2018-08-14,11381.700195,11452.450195,11370.799805,11435.099609,232600
2018-08-16,11397.150391,11449.849609,11366.250000,11385.049805,290600
2018-08-17,11437.150391,11486.450195,11431.799805,11470.750000,234700
2018-08-20,11502.099609,11565.299805,11499.650391,11551.750000,232600
2018-08-21,11576.200195,11581.750000,11539.599609,11570.900391,224200
2018-08-23,11620.700195,11620.700195,11546.700195,11582.750000,248500
2018-08-24,11566.599609,11604.599609,11532.000000,11557.099609,218800
2018-08-27,11605.849609,11700.950195,11595.599609,11691.950195,199500
2018-08-28,11731.950195,11760.200195,11710.500000,11738.500000,241900
2018-08-29,11744.950195,11753.200195,11678.849609,11691.900391,251600
2018-08-30,11694.750000,11698.799805,11639.700195,11676.799805,313800
2018-08-31,11675.849609,11727.650391,11640.099609,11680.500000,346500
2018-09-03,11751.799805,11751.799805,11567.400391,11582.349609,234400
2018-09-04,11598.750000,11602.549805,11496.849609,11520.299805,254800
2018-09-05,11514.849609,11542.650391,11393.849609,11476.950195,246100
2018-09-06,11514.150391,11562.250000,11436.049805,11536.900391,247900
2018-09-07,11558.250000,11603.000000,11484.400391,11589.099609,295900
2018-09-10,11570.250000,11573.000000,11427.299805,11438.099609,286700
2018-09-11,11476.849609,11479.400391,11274.000000,11287.500000,0
2018-09-12,11340.099609,11380.750000,11250.200195,11369.900391,268200
2018-09-14,11443.500000,11523.250000,11430.549805,11515.200195,276600
2018-09-17,11464.950195,11464.950195,11366.900391,11377.750000,201400
2018-09-18,11381.549805,11411.450195,11268.950195,11278.900391,240900
2018-09-19,11326.650391,11332.049805,11210.900391,11234.349609,250600
2018-09-21,11271.299805,11346.799805,10866.450195,11143.099609,719000
2018-09-24,11164.400391,11170.150391,10943.599609,10967.400391,0
2018-09-25,10969.950195,11080.599609,10882.849609,11067.450195,405000
2018-09-26,11145.549805,11145.549805,10993.049805,11053.799805,340500
2018-09-27,11079.799805,11089.450195,10953.349609,10977.549805,405700
2018-09-28,11008.099609,11034.099609,10850.299805,10930.450195,478100
2018-10-01,10930.900391,11035.650391,10821.549805,11008.299805,387000
2018-10-03,10982.700195,10989.049805,10843.750000,10858.250000,386800
2018-10-04,10754.700195,10754.700195,10547.250000,10599.250000,425100
2018-10-05,10514.099609,10540.650391,10261.900391,10316.450195,606400
2018-10-08,10310.150391,10398.349609,10198.400391,10348.049805,456200
2018-10-09,10390.299805,10397.599609,10279.349609,10301.049805,430500
2018-10-10,10331.849609,10482.349609,10318.250000,10460.099609,0
2018-10-11,10169.799805,10335.950195,10138.599609,10234.650391,483500
2018-10-12,10331.549805,10492.450195,10322.150391,10472.500000,343500
2018-10-15,10524.200195,10526.299805,10410.150391,10512.500000,259500
2018-10-16,10550.150391,10604.900391,10525.299805,10584.750000,265200
2018-10-17,10688.700195,10710.150391,10436.450195,10453.049805,284800
2018-10-19,10339.700195,10380.099609,10249.599609,10303.549805,357500
2018-10-22,10405.849609,10408.549805,10224.000000,10245.250000,297300
2018-10-23,10152.599609,10222.099609,10102.349609,10146.799805,302600
2018-10-24,10278.150391,10290.650391,10126.700195,10224.750000,351400
2018-10-25,10135.049805,10166.599609,10079.299805,10124.900391,0
2018-10-26,10122.349609,10128.849609,10004.549805,10030.000000,364300
2018-10-29,10078.099609,10275.299805,10020.349609,10250.849609,364400
2018-10-30,10239.400391,10285.099609,10175.349609,10198.400391,289800
2018-10-31,10209.549805,10396.000000,10105.099609,10386.599609,375000
2018-11-01,10441.700195,10441.900391,10341.900391,10380.450195,348500
2018-11-02,10462.299805,10606.950195,10457.700195,10553.000000,421200
2018-11-05,10558.750000,10558.799805,10477.000000,10524.000000,301900
2018-11-06,10552.000000,10600.250000,10491.450195,10530.000000,0
2018-11-07,10614.450195,10616.450195,10582.299805,10598.400391,31200
2018-11-09,10614.700195,10619.549805,10544.849609,10585.200195,296600
2018-11-12,10607.799805,10645.500000,10464.049805,10482.200195,259700
2018-11-13,10451.900391,10596.250000,10440.549805,10582.500000,254600
2018-11-14,10634.900391,10651.599609,10532.700195,10576.299805,384500
2018-11-15,10580.599609,10646.500000,10557.500000,10616.700195,0
2018-11-16,10644.000000,10695.150391,10631.150391,10682.200195,342800
2018-11-19,10731.250000,10774.700195,10688.799805,10763.400391,272100
2018-11-20,10740.099609,10740.849609,10640.849609,10656.200195,295200
2018-11-21,10670.950195,10671.299805,10562.349609,10600.049805,300900
2018-11-22,10612.650391,10646.250000,10512.000000,10526.750000,239500
2018-11-26,10568.299805,10637.799805,10489.750000,10628.599609,0
2018-11-27,10621.450195,10695.150391,10596.349609,10685.599609,0
2018-11-28,10708.750000,10757.799805,10699.849609,10728.849609,424500
2018-11-29,10808.700195,10883.049805,10782.349609,10858.700195,691300
2018-11-30,10892.099609,10922.450195,10835.099609,10876.750000,453900
2018-12-03,10930.700195,10941.200195,10845.349609,10883.750000,409700
2018-12-04,10877.099609,10890.950195,10833.349609,10869.500000,322100
2018-12-05,10820.450195,10821.049805,10747.950195,10782.900391,312300
2018-12-06,10718.150391,10722.650391,10588.250000,10601.150391,318500
2018-12-07,10644.799805,10704.549805,10599.349609,10693.700195,325800
2018-12-10,10508.700195,10558.849609,10474.950195,10488.450195,381300
2018-12-11,10350.049805,10567.150391,10333.849609,10549.150391,425500
2018-12-12,10591.000000,10752.200195,10560.799805,10737.599609,360500
2018-12-13,10810.750000,10838.599609,10749.500000,10791.549805,376200
2018-12-14,10784.500000,10815.750000,10752.099609,10805.450195,340100
2018-12-17,10853.200195,10900.349609,10844.849609,10888.349609,296900
2018-12-18,10850.900391,10915.400391,10819.099609,10908.700195,286100
2018-12-19,10930.549805,10985.150391,10928.000000,10967.299805,312100
2018-12-20,10885.200195,10962.549805,10880.049805,10951.700195,318900
2018-12-21,10944.250000,10963.650391,10738.650391,10754.000000,377500
2018-12-24,10780.900391,10782.299805,10649.250000,10663.500000,223400
2018-12-26,10635.450195,10747.500000,10534.549805,10729.849609,263700
2018-12-27,10817.900391,10834.200195,10764.450195,10779.799805,456100
2018-12-28,10820.950195,10893.599609,10817.150391,10859.900391,245500
2018-12-31,10913.200195,10923.549805,10853.200195,10862.549805,180900
2019-01-02,10868.849609,10895.349609,10735.049805,10792.500000,309700
2019-01-03,10796.799805,10814.049805,10661.250000,10672.250000,286200
2019-01-04,10699.700195,10741.049805,10628.650391,10727.349609,296600
2019-01-07,10804.849609,10835.950195,10750.150391,10771.799805,269400
2019-01-08,10786.250000,10818.450195,10733.250000,10802.150391,277700
2019-01-09,10862.400391,10870.400391,10749.400391,10855.150391,333000
2019-01-10,10859.349609,10859.349609,10801.799805,10821.599609,254400
2019-01-11,10834.750000,10850.150391,10739.400391,10794.950195,260800
2019-01-14,10807.000000,10808.000000,10692.349609,10737.599609,298800
2019-01-15,10777.549805,10896.950195,10777.549805,10886.799805,310700
2019-01-16,10899.650391,10928.150391,10876.900391,10890.299805,276500
2019-01-17,10920.849609,10930.650391,10844.650391,10905.200195,271700
2019-01-18,10914.849609,10928.200195,10852.200195,10906.950195,323800
2019-01-21,10919.349609,10987.450195,10885.750000,10961.849609,288800
2019-01-22,10949.799805,10949.799805,10864.150391,10922.750000,300800
2019-01-23,10931.049805,10944.799805,10811.950195,10831.500000,298900
2019-01-24,10844.049805,10866.599609,10798.650391,10849.799805,361100
2019-01-25,10859.750000,10931.700195,10756.450195,10780.549805,463400
2019-01-28,10792.450195,10804.450195,10630.950195,10661.549805,419700
2019-01-29,10653.700195,10690.349609,10583.650391,10652.200195,356900
2019-01-30,10702.250000,10710.200195,10612.849609,10651.799805,410100
2019-01-31,10690.549805,10838.049805,10678.549805,10830.950195,604800
2019-02-01,10851.349609,10983.450195,10813.450195,10893.650391,482300
2019-02-04,10876.750000,10927.900391,10814.150391,10912.250000,318300
2019-02-05,10908.650391,10956.700195,10886.700195,10934.349609,268100
2019-02-06,10965.099609,11072.599609,10962.700195,11062.450195,298500
2019-02-07,11070.450195,11118.099609,11043.599609,11069.400391,263500
2019-02-08,11023.500000,11041.200195,10925.450195,10943.599609,352800
2019-02-11,10930.900391,10930.900391,10857.099609,10888.799805,286000
2019-02-12,10879.700195,10910.900391,10823.799805,10831.400391,292300
2019-02-14,10786.099609,10792.700195,10718.750000,10746.049805,627000
2019-02-15,10780.250000,10785.750000,10620.400391,10724.400391,521900
2019-02-18,10738.650391,10759.900391,10628.400391,10640.950195,345400
2019-02-19,10636.700195,10722.849609,10585.650391,10604.349609,291500
2019-02-20,10655.450195,10752.700195,10646.400391,10735.450195,289200
2019-02-21,10744.099609,10808.849609,10721.500000,10789.849609,279600
2019-02-22,10782.700195,10801.549805,10758.400391,10791.650391,396800
2019-02-25,10813.250000,10887.099609,10788.049805,10880.099609,385900
2019-02-26,10775.299805,10888.750000,10729.299805,10835.299805,415000
2019-02-27,10881.200195,10939.700195,10751.200195,10806.650391,381100
2019-02-28,10865.700195,10865.700195,10784.849609,10792.500000,644200
2019-03-01,10842.650391,10877.900391,10823.099609,10863.500000,308500
2019-03-05,10864.849609,10994.900391,10817.000000,10987.450195,373200
2019-03-06,11024.849609,11062.299805,10998.849609,11053.000000,372600
2019-03-07,11077.950195,11089.049805,11027.099609,11058.200195,321200
2019-03-08,11038.849609,11049.000000,11008.950195,11035.400391,326600
2019-03-11,11068.750000,11180.900391,11059.849609,11168.049805,352200
2019-03-12,11231.349609,11320.400391,11227.000000,11301.200195,391300
2019-03-13,11326.200195,11352.299805,11276.599609,11341.700195,383000
2019-03-14,11382.500000,11383.450195,11313.750000,11343.250000,294500
2019-03-15,11376.849609,11487.000000,11370.799805,11426.849609,463700
2019-03-18,11473.849609,11530.150391,11412.500000,11462.200195,320300
2019-03-19,11500.299805,11543.849609,11451.250000,11532.400391,326100
2019-03-20,11553.349609,11556.099609,11503.099609,11521.049805,366300
2019-03-22,11549.200195,11572.799805,11434.549805,11456.900391,386200
2019-03-25,11395.650391,11395.650391,11311.599609,11354.250000,294500
2019-03-26,11375.200195,11496.750000,11352.450195,11483.250000,282600
2019-03-27,11531.450195,11546.200195,11413.000000,11445.049805,350400
2019-03-28,11463.650391,11588.500000,11452.450195,11570.000000,527700
2019-04-01,11665.200195,11738.099609,11644.750000,11669.150391,379600
2019-04-02,11711.549805,11729.349609,11655.849609,11713.200195,386100
2019-04-03,11735.299805,11761.000000,11629.150391,11643.950195,365800
2019-04-04,11660.200195,11662.549805,11559.200195,11598.000000,349000
2019-04-05,11638.400391,11689.650391,11609.500000,11665.950195,266700
2019-04-08,11704.349609,11710.299805,11549.099609,11604.500000,260900
2019-04-09,11612.049805,11683.900391,11569.700195,11671.950195,300500
2019-04-10,11646.849609,11680.049805,11571.750000,11584.299805,359900
2019-04-11,11592.549805,11606.700195,11550.549805,11596.700195,279800
2019-04-12,11612.849609,11657.349609,11578.799805,11643.450195,246000
2019-04-15,11667.000000,11704.599609,11648.250000,11690.349609,290000
2019-04-16,11736.200195,11810.950195,11731.549805,11787.150391,354300
2019-04-18,11856.150391,11856.150391,11738.500000,11752.799805,339700
2019-04-22,11727.049805,11727.049805,11583.950195,11594.450195,260400
2019-04-23,11612.950195,11645.950195,11564.799805,11575.950195,272500
2019-04-24,11601.500000,11740.849609,11578.849609,11726.150391,335200
2019-04-25,11735.700195,11796.750000,11624.299805,11641.799805,604400
2019-04-26,11683.750000,11762.900391,11661.750000,11754.650391,333500
2019-04-30,11748.750000,11756.250000,11655.900391,11748.150391,532600
2019-05-02,11725.549805,11789.299805,11699.549805,11724.750000,380300
2019-05-03,11722.599609,11770.900391,11699.349609,11712.250000,305500
2019-05-06,11605.799805,11632.549805,11571.349609,11598.250000,299000
2019-05-07,11651.500000,11657.049805,11484.450195,11497.900391,337500
2019-05-08,11478.700195,11479.099609,11346.950195,11359.450195,372800
2019-05-09,11322.400391,11357.599609,11255.049805,11301.799805,373000
2019-05-10,11314.150391,11345.799805,11251.049805,11278.900391,387300
2019-05-13,11258.700195,11300.200195,11125.599609,11148.200195,357600
2019-05-14,11151.650391,11294.750000,11108.299805,11222.049805,398100
2019-05-15,11271.700195,11286.799805,11136.950195,11157.000000,414200
2019-05-16,11180.349609,11281.549805,11143.349609,11257.099609,350700
2019-05-17,11261.900391,11426.150391,11259.849609,11407.150391,412100
2019-05-20,11651.900391,11845.200195,11591.700195,11828.250000,452100
2019-05-21,11863.650391,11883.549805,11682.799805,11709.099609,381000
2019-05-22,11727.950195,11784.799805,11682.400391,11737.900391,355900
2019-05-23,11901.299805,12041.150391,11614.500000,11657.049805,569000
2019-05-24,11748.000000,11859.000000,11658.099609,11844.099609,374600
2019-05-27,11855.500000,11957.150391,11812.400391,11924.750000,348400
2019-05-28,11958.349609,11958.549805,11864.900391,11928.750000,598300
2019-05-29,11905.799805,11931.900391,11836.799805,11861.099609,318100
2019-05-30,11865.299805,11968.549805,11859.400391,11945.900391,421200
2019-05-31,11999.799805,12039.250000,11829.450195,11922.799805,438900
2019-06-03,11953.750000,12103.049805,11920.099609,12088.549805,315300
2019-06-04,12052.650391,12095.200195,12005.849609,12021.650391,289200
2019-06-06,12039.799805,12039.799805,11830.250000,11843.750000,415200
2019-06-07,11865.200195,11897.500000,11769.500000,11870.650391,302500
2019-06-10,11934.900391,11975.049805,11871.750000,11922.700195,303300
2019-06-11,11959.849609,12000.349609,11904.349609,11965.599609,332200
2019-06-12,11962.450195,11962.450195,11866.349609,11906.200195,283700
2019-06-13,11873.900391,11931.349609,11817.049805,11914.049805,447900
2019-06-14,11910.099609,11911.849609,11797.700195,11823.299805,390300
2019-06-17,11844.000000,11844.049805,11657.750000,11672.150391,295500
2019-06-18,11677.049805,11727.200195,11641.150391,11691.500000,365500
2019-06-19,11744.450195,11802.500000,11625.099609,11691.450195,446900
2019-06-20,11653.650391,11843.500000,11635.049805,11831.750000,442000
2019-06-21,11827.599609,11827.950195,11705.099609,11724.099609,468400
2019-06-24,11725.799805,11754.000000,11670.200195,11699.650391,277600
2019-06-25,11681.000000,11814.400391,11651.000000,11796.450195,300500
2019-06-26,11768.150391,11871.849609,11757.549805,11847.549805,327900
2019-06-27,11860.849609,11911.150391,11821.049805,11841.549805,480200
2019-06-28,11861.150391,11871.700195,11775.500000,11788.849609,303900
2019-07-01,11839.900391,11884.650391,11830.799805,11865.599609,278400
2019-07-02,11890.299805,11917.450195,11814.700195,11910.299805,363200
2019-07-03,11932.150391,11945.200195,11887.049805,11916.750000,340500
2019-07-04,11928.799805,11969.250000,11923.650391,11946.750000,333600
2019-07-05,11964.750000,11981.750000,11797.900391,11811.150391,530700
2019-07-08,11770.400391,11771.900391,11523.299805,11558.599609,464000
2019-07-09,11531.599609,11582.549805,11461.000000,11555.900391,442500
2019-07-10,11536.150391,11593.700195,11475.650391,11498.900391,337600
2019-07-11,11561.450195,11599.000000,11519.500000,11582.900391,317300
2019-07-12,11601.150391,11639.549805,11538.599609,11552.500000,359400
2019-07-15,11614.750000,11618.400391,11532.299805,11588.349609,368800
2019-07-16,11596.650391,11670.049805,11573.950195,11662.599609,480200
2019-07-17,11670.750000,11706.650391,11651.150391,11687.500000,464800
2019-07-18,11675.599609,11677.150391,11582.400391,11596.900391,498300
2019-07-19,11627.950195,11640.349609,11399.299805,11419.250000,446000
2019-07-22,11392.849609,11398.150391,11301.250000,11346.200195,516000
2019-07-23,11372.250000,11398.150391,11302.799805,11331.049805,458900
2019-07-24,11322.450195,11359.750000,11229.799805,11271.299805,413200
2019-07-25,11290.400391,11361.400391,11239.349609,11252.150391,553700
2019-07-26,11247.450195,11307.599609,11210.049805,11284.299805,522700
2019-07-29,11307.500000,11310.950195,11152.400391,11189.200195,482900
2019-07-30,11213.700195,11267.450195,11072.650391,11085.400391,479100
2019-07-31,11034.049805,11145.299805,10999.400391,11118.000000,536700
2019-08-01,11060.200195,11076.750000,10881.000000,10980.000000,499900
2019-08-02,10930.299805,11080.150391,10848.950195,10997.349609,547400
2019-08-05,10895.799805,10895.799805,10782.599609,10862.599609,506600
2019-08-06,10815.400391,11018.549805,10813.799805,10948.250000,517900
2019-08-07,10958.099609,10975.650391,10835.900391,10855.500000,548500
2019-08-08,10899.200195,11058.049805,10842.950195,11032.450195,482500
2019-08-09,11087.900391,11181.450195,11062.799805,11109.650391,538100
2019-08-13,11139.400391,11145.900391,10901.599609,10925.849609,624600
2019-08-14,11003.250000,11078.150391,10935.599609,11029.400391,511500
2019-08-16,11043.650391,11068.650391,10924.299805,11047.799805,470900
2019-08-19,11094.799805,11146.900391,11037.849609,11053.900391,369500
2019-08-20,11063.900391,11076.299805,10985.299805,11017.000000,444700
2019-08-21,11018.150391,11034.200195,10906.650391,10918.700195,557900
2019-08-22,10905.299805,10908.250000,10718.299805,10741.349609,668200
2019-08-23,10699.599609,10862.549805,10637.150391,10829.349609,667100
2019-08-26,11000.299805,11070.299805,10756.549805,11057.849609,684100
2019-08-27,11106.549805,11141.750000,11049.500000,11105.349609,685600
2019-08-28,11101.299805,11129.650391,10987.650391,11046.099609,550000
2019-08-29,10996.049805,11021.099609,10922.400391,10948.299805,649900
2019-08-30,10987.799805,11042.599609,10874.799805,11023.250000,628200
2019-09-03,10960.950195,10967.500000,10772.700195,10797.900391,483000
2019-09-04,10790.400391,10858.750000,10746.349609,10844.650391,508800
2019-09-05,10860.950195,10920.099609,10816.000000,10847.900391,595700
2019-09-06,10883.799805,10957.049805,10867.450195,10946.200195,497200
2019-09-09,10936.700195,11028.849609,10889.799805,11003.049805,412500
2019-09-11,11028.500000,11054.799805,11011.650391,11035.700195,687100
2019-09-12,11058.299805,11081.750000,10964.950195,10982.799805,551400
2019-09-13,10986.799805,11084.450195,10945.750000,11075.900391,624300
2019-09-16,10994.849609,11052.700195,10968.200195,11003.500000,434500
2019-09-17,11000.099609,11000.099609,10796.500000,10817.599609,482000
2019-09-18,10872.799805,10885.150391,10804.849609,10840.650391,519200
2019-09-19,10845.200195,10845.200195,10670.250000,10704.799805,642600
2019-09-20,10746.799805,11381.900391,10691.000000,11274.200195,1356800
2019-09-23,11542.700195,11694.849609,11471.349609,11600.200195,882800
2019-09-24,11590.700195,11655.049805,11539.200195,11588.200195,651700
2019-09-25,11564.849609,11564.950195,11416.099609,11440.200195,629100
2019-09-26,11469.849609,11610.849609,11466.349609,11571.200195,844500
2019-09-27,11556.349609,11593.599609,11499.750000,11512.400391,650000
2019-09-30,11491.150391,11508.250000,11390.799805,11474.450195,756800
2019-10-01,11515.400391,11554.200195,11247.900391,11359.900391,1305400
2019-10-03,11322.250000,11370.400391,11257.349609,11314.000000,1017500
2019-10-04,11388.450195,11400.299805,11158.349609,11174.750000,928500
2019-10-07,11196.200195,11233.849609,11112.650391,11126.400391,733200
2019-10-09,11152.950195,11321.599609,11090.150391,11313.299805,741100
2019-10-10,11280.500000,11293.349609,11208.549805,11234.549805,562000
2019-10-11,11257.700195,11362.900391,11189.400391,11305.049805,737800
2019-10-14,11335.900391,11420.450195,11290.049805,11341.150391,587600
2019-10-15,11360.849609,11462.349609,11342.099609,11428.299805,527400
2019-10-16,11464.950195,11481.049805,11411.099609,11464.000000,533500
2019-10-17,11466.299805,11599.099609,11439.650391,11586.349609,797600
2019-10-18,11580.299805,11684.700195,11553.150391,11661.849609,853400
2019-10-22,11657.150391,11714.349609,11573.650391,11588.349609,867600
2019-10-23,11596.200195,11651.599609,11554.400391,11604.099609,664200
2019-10-24,11661.650391,11679.599609,11534.650391,11582.599609,700500
2019-10-25,11646.150391,11646.900391,11490.750000,11583.900391,812000
2019-10-29,11643.950195,11809.400391,11627.349609,11786.849609,951700
2019-10-30,11883.900391,11883.950195,11784.450195,11844.099609,725200
2019-10-31,11890.450195,11945.000000,11855.099609,11877.450195,1414800
2019-11-01,11886.599609,11918.299805,11843.349609,11890.599609,855300
2019-11-04,11928.900391,11989.150391,11905.349609,11941.299805,823100
2019-11-05,11974.599609,11978.950195,11861.900391,11917.200195,632000
2019-11-06,11911.500000,12002.900391,11850.250000,11966.049805,603400
2019-11-07,12021.099609,12021.400391,11946.849609,12012.049805,563000
2019-11-08,11987.150391,12034.150391,11888.750000,11908.150391,789300
2019-11-11,11879.200195,11932.650391,11853.950195,11913.450195,549000
2019-11-13,11908.299805,11946.799805,11823.200195,11840.450195,659000
2019-11-14,11858.750000,11895.650391,11802.650391,11872.099609,559500
2019-11-15,11904.200195,11973.650391,11879.250000,11895.450195,580200
2019-11-18,11915.150391,11946.200195,11867.599609,11884.500000,514400
2019-11-19,11919.450195,11958.849609,11881.750000,11940.099609,613900
2019-11-20,12004.750000,12038.599609,11966.049805,11999.099609,646700
2019-11-21,12025.650391,12028.200195,11956.900391,11968.400391,557700
2019-11-22,11967.299805,11968.099609,11883.500000,11914.400391,486800
2019-11-25,11922.450195,12084.500000,11919.750000,12073.750000,534300
2019-11-26,12110.200195,12132.450195,12006.349609,12037.700195,1201300
2019-11-27,12068.500000,12114.900391,12055.150391,12100.700195,584200
2019-11-28,12132.099609,12158.799805,12099.950195,12151.150391,620500
2019-11-29,12146.200195,12147.400391,12017.400391,12056.049805,804400
2019-12-02,12137.049805,12137.150391,12023.700195,12048.200195,720900
2019-12-03,12067.650391,12068.599609,11956.400391,11994.200195,605800
2019-12-04,11969.950195,12054.700195,11935.299805,12043.200195,747200
2019-12-05,12071.250000,12081.200195,11998.750000,12018.400391,562200
2019-12-06,12047.349609,12057.049805,11888.849609,11921.500000,609200
2019-12-09,11939.099609,11981.950195,11888.049805,11937.500000,599100
2019-12-10,11950.500000,11953.200195,11844.700195,11856.799805,650200
2019-12-11,11867.349609,11923.200195,11832.299805,11910.150391,997700
2019-12-12,11944.299805,12005.500000,11934.000000,11971.799805,752600
2019-12-13,12026.400391,12098.849609,12023.599609,12086.700195,597700
2019-12-16,12131.349609,12134.650391,12046.299805,12053.950195,437700
2019-12-17,12082.450195,12182.750000,12070.349609,12165.000000,499600
2019-12-18,12197.000000,12237.700195,12163.450195,12221.650391,518900
2019-12-19,12223.400391,12268.349609,12191.150391,12259.700195,623100
2019-12-20,12266.450195,12293.900391,12252.750000,12271.799805,810700
2019-12-23,12235.450195,12287.150391,12213.250000,12262.750000,604800
2019-12-24,12269.250000,12283.700195,12202.099609,12214.549805,470300
2019-12-26,12211.849609,12221.549805,12118.849609,12126.549805,520300
2019-12-27,12172.900391,12258.450195,12157.900391,12245.799805,383800
2019-12-30,12274.900391,12286.450195,12213.799805,12255.849609,411100
2019-12-31,12247.099609,12247.099609,12151.799805,12168.450195,426900
2020-01-01,12202.150391,12222.200195,12165.299805,12182.500000,304100
2020-01-02,12198.549805,12289.900391,12195.250000,12282.200195,407700
2020-01-03,12261.099609,12265.599609,12191.349609,12226.650391,428800
2020-01-06,12170.599609,12179.099609,11974.200195,11993.049805,396500
2020-01-07,12079.099609,12152.150391,12005.349609,12052.950195,447800
2020-01-08,11939.099609,12044.950195,11929.599609,12025.349609,446000
2020-01-09,12153.150391,12224.049805,12132.549805,12215.900391,477500
2020-01-10,12271.000000,12311.200195,12213.200195,12256.799805,660600
2020-01-13,12296.700195,12337.750000,12285.799805,12329.549805,501000
2020-01-14,12333.099609,12374.250000,12308.700195,12362.299805,616300
